"Comment","Toxicity","toxic","severe_toxic","obscene","threat","insult","identity_hate","source","manual_override"
"một trong những thành viên đầu tiên có thẻ của đan trường fan club","0","0","0","0","0","0","0","victsd_valid","0"
"yêu các kỹ sư hust","1","1","0","1","0","1","0","victsd_train","0"
"theo e bác nên cân nhắc i10 vinfast không phải không tốt nhưng là thương hiệu mới họ chỉ tập trung xây dựng thương hiệu","0","0","0","0","0","0","0","victsd_train","0"
"còn nỗi đau nào hơn xin chia buồn cùng gia đình của các cháu","1","1","0","1","0","1","0","victsd_train","0"
"người mỹ vĩ đại ở đây chứ người nga thì đã nghĩ ra cái gì đâu","0","0","0","0","0","0","0","victsd_train","0"
"đi trong đô thị là quá phù hợp nhỏ gọn đỡ tiêu hao nhiên liệu","0","0","0","0","0","0","0","victsd_train","0"
"huế gió đang mạnh dần rồi","0","0","0","0","0","0","0","victsd_train","0"
"hy vọng sẽ ko có tỷ số 8 à mà thôi","0","0","0","0","0","0","0","victsd_train","0"
"lũ bệnh hoạn này cần cho đi đào ao đắp đê cả cuộc đời","1","1","0","0","0","0","0","victsd_valid","0"
"đau lòng quá đi","0","0","0","0","0","0","0","victsd_test","0"
"giản dị mà vẫn toát lên vẻ đẹp của minh tinh tầm cỡ thế giới","0","0","0","0","0","0","0","victsd_train","0"
"tôi tin tổng thống donald j trump sẽ thắng cử tổng thống lần 2","0","0","0","0","0","0","0","victsd_train","0"
"mua soluto sau này có hư hỏng sửa chữa hay thay thế gì cũng rẻ mit thì hơi khó khoản này","0","0","0","0","0","0","0","victsd_train","0"
"mọi thứ đều đẹp trừ 2 quả thận","1","1","0","0","0","0","0","victsd_train","0"
"đây phải nói là lâu đài chứ biệt thự cảm giác không hoành tráng như lâu đài","0","0","0","0","0","0","0","victsd_train","0"
"cả 2 mẫu xe này chỉ thích hợp trong đô thị nếu đi đường dài và đi với tốc độ 90 100 km h thì 2 chiếc xe này rất đuối","0","0","0","0","0","0","0","victsd_train","0"
"sao nhiều bác cứ lôi mu vào vụ kiểu như này thế nhỉ ars tôi nghĩ mùa này sẽ đáng xem hơn đấy nhưng quan trọng cuối mùa xếp ở vị trí thứ bao nhiêu thôi còn trận này chỉ đơn giản ars gặp nhà vô địch mùa trước và vẫn quá mạnh so với phần còn lại nên thua nói về mu tôi để ý mu cứ khởi đầu chệch choạc nhưng càng đá lại càng ổn định hơn","0","0","0","0","0","0","0","victsd_test","0"
"nhìn i10 thì đúng là chả có đối thủ trong phân khúc rồi bác ạ","0","0","0","0","0","0","0","victsd_valid","0"
"việc bạn tư vấn bằng hoặc hơn lãi suất ngân hàng thường là k chính xác mức họ tư vấn là mức minh họa hoặc cùng lắm là được vài năm đầu nên mua bảo hiểm nhân thọ để đảm bảo an toàn cho cuộc sống bạn và gia đình nhiều người tư vấn nên bỏ ra 10 20 nhưng với tôi thấy nó k nên nên dừng tại 5 10 là hợp lý hơn","0","0","0","0","0","0","0","victsd_test","0"
"kinh thật chém người k biết ai với ai loại nên án cao nhất","1","1","0","0","0","0","0","victsd_train","0"
"chúc mừng bayern là clb thứ 2 trên thế giới ăn 5 cùng với barca thời messi các bạn rất xứng đáng năm nay không có bóng vàng là cực kỳ tiếc cho lewandoki","1","1","0","1","0","1","0","victsd_valid","0"
"tự dưng 3 người bị vạ lây thanh niên bây giờ không xem mạng sống ra gì dễ dàng lấy mạng người khác đến thế sao","0","0","0","0","0","0","0","victsd_valid","0"
"đọc đến đoạn khẩu trang 105 usd","0","0","0","0","0","0","0","victsd_train","0"
"tôi yêu việt nam","0","0","0","0","0","0","0","victsd_train","0"
"cụm từ rất hay cảm ơn thầy","0","0","0","0","0","0","0","victsd_train","0"
"phản đối bạo lực nhưng đánh giá thấp những cô gái chân dài nhưng thấp kém về nhân cách","0","0","0","0","0","0","0","victsd_valid","0"
"công ty phải chịu trách nhiệm vì sản phẩm của mình lại gây ảnh hưởng xấu đến sức khỏe người tiêu dùng quá nguy hiểm","0","0","0","0","0","0","0","victsd_train","0"
"mấy bệnh nhân này không ai đọc báo hay xem thời sự trên truyền hình sao","0","0","0","0","0","0","0","victsd_test","0"
"mong cho doanh nghiệp và các bệnh nhân vượt qua được sự cố này tương lai không ai ngộ độc thêm các nạn nhân hồi phục doanh nghiệp khắc phục được sự cố và có đường hướng để tồn tại và vượt qua được khủng hoảng này là điều tôi mong muốn","1","1","0","1","0","1","0","victsd_valid","0"
"mua đất ngay thôi đất có sổ đỏ mua vất đấy vài ba năm hoặc 10 năm nữa tăng gấp đôi","0","0","0","0","0","0","0","victsd_train","0"
"rất phục những người kiên trì đặt bẫy camera ngoài kiến thức còn đòi hỏi sự khéo léo những người có đam mê nghề nghiệp điều may mắn không phải lúc nào cũng đến gấu trúc này lần đầu mình được thấy","0","0","0","0","0","0","0","victsd_train","0"
"các em không có sốt ăn canh nấu chín thịt kho mặn thì vi khuẩn từ 2 món đó không phải nguyên nhân tiêu chảy phải tìm lý do khác ngộ độc từ bầu bí không hiếm nhất là những trái mềm và có vị đắng cucurbitacin khác với tiêu chảy vì vi khuẩn thì có chứng buồn ói không tiêu hóa","1","1","0","1","0","1","0","victsd_train","0"
"đúng là bán những cỗ máy bay trên trời thì giá hét cũng trên trời nhưng cả chiếc máy bay và giá của nó rồi cũng vẫn sẽ phải hạ cánh xuống mặt đất","0","0","0","0","0","0","0","victsd_train","0"
"ko biết sao chứ nhà mình đóng cho lotterria kfc nhiều lắm joliebee thì hồi sv hay ăn hơn vì gần","0","0","0","0","0","0","0","victsd_train","0"
"tiếc quá nhạc hay như vậy","0","0","0","0","0","0","0","victsd_test","0"
"hô i chiê u na y bâ u trơ i va ng đo như nga y tâ n thê tro bu i khă p nơi estacada clackamas county ba o đô ng câ p đô 3 co n clackamas gâ n freeway 205 thi chưa oregon city thi ngươ i dân đa di ta n tư nga y hôm qua co n multnomah county thi chưa co ba o đô ng no i chung la ba o đô ng ơ như ng vu ng farm nhưng tôi thi đa chuâ n bi sẵn sa ng lu c na o cũng đọc báo câ p nhâ t tin tư c","0","0","0","0","0","0","0","victsd_train","0"
"cụ không cần phải đánh đấm gì cả chỉ cần nhìn mặt cụ là đã muốn đầu hàng rồi","1","1","0","0","0","0","0","victsd_valid","0"
"kinh khủng","1","1","0","0","0","0","0","victsd_train","0"
"có khi còn nhiều hơn số bài hát mà cô ấy đã hát","0","0","0","0","0","0","0","victsd_train","0"
"công ty về mỹ nhưng giá thành người tiêu dùng mua sẽ tăng lên","0","0","0","0","0","0","0","victsd_train","0"
"gọi đường cao tương ứng với các đỉnh là ha hb hc cạch bc có chiều dài là b ha hb hc 1ha bsinb bsinc 1b 1 ha sinb sinc bxha 2x510 1x10 mũ 12 1 0202x10 mũ 15 theo điều kiện diện tích tam giác b 1 0202x10 mũ 15 ha 1 0202x10 mũ 15 ha 1 0202x10 mũ 15 ha 1 ha sinb sinc hoàn toàn tìm được sinb sinc 1 0202x10 mũ 15 khi đó vế bên phải càng có gị lớn khi đó1 ha 1 ha1 điều nay không sảy ra do ha 1 vậy k tồn tại tam giác trên","1","1","0","1","0","1","0","victsd_valid","0"
"tối ngày đi giải quyết cái ngọn giá như có trách nhiệm từ sớm với vị trí được giao","0","0","0","0","0","0","0","victsd_train","0"
"chúc anh chóng bình phục để đưa nước mỹ vĩ đại trở lại","0","0","0","0","0","0","0","victsd_train","0"
"không phù hợp học sinh sẽ khôg biết hệ thốg kiến thức","0","0","0","0","0","0","0","victsd_train","0"
"nó không cắn đâu","0","0","0","0","0","0","0","victsd_train","0"
"xin chia buá n","0","0","0","0","0","0","0","victsd_train","0"
"đã xảy ra khá nhiều trường hợp trẻ bị bạo hành nhưng dường như cơ quan chức năng can thiệp và xử lí rất muôn cả người dân và cơ quan chức năng dường như không có khái niệm tách trẻ ra khỏi bố mẹ nhưng theo tôi thấy sống với những người cha người mẹ như này còn nguy hại cho trẻ cả về thể xác và tinh thần hơn có lẽ đã đến lúc chúng ta thay đổi cách tiếp cận bảo vệ trẻ em","0","0","0","0","0","0","0","victsd_train","0"
"400 triệu thì thêm vài chục triệu nữa mua xe dòng hạng b của nhật như nissan sunny vios cho nó lành","0","0","0","0","0","0","0","victsd_train","0"
"7 tiền án tiền sự tái phạm có tổ chức đề nghị xử nghiêm cho ở hẳn trong tù","0","0","0","0","0","0","0","victsd_train","0"
"trong phim thì anh ấy là sát thủ có gương mặt soái ca","0","0","0","0","0","0","0","victsd_valid","0"
"đệ cứng vây cánh hà lan đổ bộ khi thế lực của ông cứng rồi mới dám bật lại si","0","0","0","0","0","0","0","victsd_train","0"
"m10 cười hớn hở cup rơi trúng đầu","0","0","0","0","0","0","0","victsd_valid","0"
"còn có đội thua nát hơn cả barcelona nữa cơ à ít ra người ta còn có bàn danh dự chẹp","0","0","0","0","0","0","0","victsd_train","0"
"thay đổi như thế này chất lượng chắc cũng ko tốt hơn mà ko tốt hơn thì như cũ cho khoẻ","1","1","0","0","0","0","0","victsd_train","0"
"bão đi qua địa phận thừa thiên huế quá mạnh trong 30 phút mà hàng loạt cây xanh mái nhà đổ gãy ngỗn ngang rồi","0","0","0","0","0","0","0","victsd_valid","0"
"covid chưa kịp đi quaở ngoài khơi xanghe tin bão đang tớilầm thancơ cựcbấy nhiêu đã thấmcon người miền trung quê tôi","0","0","0","0","0","0","0","victsd_train","0"
"mong các bạn mỗi bên nhịn nhau 1 tý để được sống yên bình cho cả người dân 2 nước","1","1","0","1","0","1","0","victsd_train","0"
"con người cũng vậy người ở thành phố thọ ít hơn người sống ở quê và người dưới đồng quê thọ ít hơn người sống trên rừng núi","0","0","0","0","0","0","0","victsd_test","0"
"đạp xe tăng cường sức khỏe nhưng nguy hiểm do vô ý thức","1","1","0","0","0","0","0","victsd_train","0"
"tôi thích cách hoài lâm đưa cảm xúc vào bài hát nó chân thật như chính tâm tư của cậu ấy vậy","0","0","0","0","0","0","0","victsd_train","0"
"mẹ đẹp quá bảo sao con trai đẹp nhưng nhìn mẹ trẻ đẹp như chị gái","0","0","0","0","0","0","0","victsd_train","0"
"ajax không biết từ bao giờ không còn tư duy xưng bá châu âu nữa họ đào tạo cực tốt như tầm nhìn xa thì không chịu đeo bám có lúa là bán liền chán thiệt","0","0","0","0","0","0","0","victsd_valid","0"
"nhìn logo thấy đẹp quá","0","0","0","0","0","0","0","victsd_valid","0"
"lâu rồi không được ngắm mpt em vẫn đẹp như ngày nào","0","0","0","0","0","0","0","victsd_train","0"
"pháo thủ năm nào cũng khởi đầu tưng bừng","0","0","0","0","0","0","0","victsd_valid","0"
"phải xử phạt thật nặng không thể nhe tay với những cty sản xuất thực phẩm gây ảnh hưởng đến sức khỏe người dân","0","0","0","0","0","0","0","victsd_test","0"
"em sinh ra là thần đồng rồi em giỏi quá thật ngưỡng mộ","0","0","0","0","0","0","0","victsd_train","0"
"nên mua cam ry đi bạn trả trước 400 tr rồi còn lại góp xe đi ok lắm luôn","0","0","0","0","0","0","0","victsd_train","0"
"đứa 2 tuổi có biết gì đâu cơ chứ gia đình không có người lớn trông lại để trẻ con trông nhau rồi","1","1","0","1","0","1","0","victsd_train","0"
"em giỏi quá","0","0","0","0","0","0","0","victsd_train","0"
"tại sao chất lượng sản phẩm chất lượng con người chất lượng công trình lại kém vì kiểm tra an toàn vệ sinh thực phẩm dự giờ nghiệm thu v v v nhiều khi báo trước thì ai mà không chuẩn bị cho sạch đẹp ngon lành cành xuyên quy trình tuyệt vời hãy thử kiểm tra đột xuất dự giờ đột xuất cũng như huỷ đột xuất kèm theo phải đảm bảo có tốt hơn không một ý kiến không làm nên tất cả nhưng cần nhìu góp ý nhỏ để hoàn thiện một quy trình lớn","1","1","0","1","0","1","0","victsd_train","0"
"tôi đã ăn bánh mỳ đen cách đây khoảng 5 năm tại hn giờ có vẻ mới sốt vị cũng bình thường thôi","0","0","0","0","0","0","0","victsd_valid","0"
"mất nửa khuôn mặt và vẫn sống đến 96 tuổi thì đúng là bảo sao nhiều người bây giờ sống vô tư dù bị coi là mất mặt","1","1","0","0","0","0","0","victsd_train","0"
"sao mấy con cá mập với cá voi không đổi nhóm thịt chim nhạn nhỉ ăn cá hoài cũng ngán chứ","0","0","0","0","0","0","0","victsd_valid","0"
"con người chỉ đứng nhìn chó hoang chết thôi sao","0","0","0","0","0","0","0","victsd_valid","0"
